t,largest_normalized_singular_value,smallest_normalized_singular_value,normalized_condition_number,initial_q_over_H,q_over_H,complex_mode_count,maximum_abs_imaginary_omega_over_H,maximum_real_mode_adiabaticity,force_mode_adiabaticity
0.86,798.495782259432,0.000531928844818875,1501132.698549793,0.01,0.0098565155681068,1.0,985.4270230587636,nan,49869.33457501033
0.87,881.5536694425999,0.00047755723361799895,1845964.436061208,0.01,0.00985032872461867,1.0,1070.5356730172407,nan,50106.7165833838
0.88,973.2179739497648,0.000428783616641423,2269718.189264758,0.01,0.009844453880317216,1.0,1148.7216072617218,nan,50342.92769211436
0.89,1074.356289724403,0.00038503519501729695,2790280.742195891,0.01,0.009838895415564384,1.0,1221.2776640248399,nan,50577.91437507557
0.9,1185.9193874313132,0.00034579651155614607,3429529.6447452987,0.01,0.009833657475177816,1.0,1289.1193596402113,nan,50811.623903055435
0.91,1308.9482997176995,0.0003106040233090858,4214202.655112259,0.01,0.009828743977857409,1.0,1352.9223318117831,nan,51044.00435324976
0.92,1444.5816695680437,0.00027904114543529266,5176948.608473334,0.01,0.00982415862533913,1.0,1413.2014072540453,nan,51275.00461836322
0.93,1594.0642866339817,0.0002507335601653047,6357602.411033609,0.01,0.009819904911264247,1.0,1470.358869749233,nan,51504.574415363466
0.9400000000000001,1758.756778623536,0.00022534495162675834,7804731.2173054,0.01,0.009815986129723115,1.0,1524.7153769661793,nan,51732.66429404303
0.9500000000000001,1940.1451483241733,0.00020257332467652368,9577495.71135423,0.01,0.009812405383608214,1.0,1576.5311285484522,nan,51959.225644956525
