case,family,t,initial_q_over_H,q_over_H,mode,Xi_participation,Q_rho_participation,Q_chi_participation,total_input_subspace_gain,within_tracked_subspace_gain,orthogonal_leakage_gain,full_transfer_gain,maximum_abs_pair_real_lambda_over_H,maximum_abs_pair_imag_lambda_over_H,assigned_subspace_overlap
baseline,reference,3.69,0.01,0.015515164579357853,matter_radial,0.0001470645870034758,0.990437949334607,0.009414986078389507,503543691138.18494,6776864297.254301,503498086386.99365,214196402320545.06,3.2893380792669517e-15,23.743564819121442,0.9999937094620851
baseline,reference,3.69,0.01,0.015515164579357853,matter_phase,2.5934074813948087e-07,0.0020012964822559982,0.9979984441769958,322615371729.7462,209023517.79328755,322615304016.24066,214196402320545.06,1.539790589105213,0.0,0.9999559956784079
baseline,reference,3.7,0.01,0.015507323760512424,gauge_continuation_Xi,0.9999041456544178,9.585342809544618e-05,9.174867922044726e-10,228087684338181.22,228073618743152.56,2533017993787.5312,228095522347348.4,1937.0166497055345,0.0,0.9999234151511963
baseline,reference,3.7,0.01,0.015507323760512424,matter_radial,9.461916599474461e-05,0.986724768398765,0.013180612435240241,536218442562.7933,5913964266.079342,536185828954.0367,228095522347348.4,1.2756947668648488e-14,21.63302506977605,0.9999963147820192
baseline,reference,3.7,0.01,0.015507323760512424,matter_phase,2.3925060215248286e-07,0.002796371157556832,0.9972033895918411,343549755900.46216,217444749.10235542,343549687086.2325,228095522347348.4,1.4927634706148092,0.0,0.9999634223847254
baseline,reference,3.71,0.01,0.015499244840088744,gauge_continuation_Xi,0.9999334461711958,6.655319369672191e-05,6.351073895489507e-10,242879933729704.53,242869154412332.28,2288240281162.8335,242888280059988.12,2105.0213818364496,0.0,0.999964316700776
baseline,reference,3.71,0.01,0.015499244840088744,matter_radial,6.543039911095756e-05,0.9827202398141932,0.017214329786695855,570994002469.6696,5344489625.087543,570968989777.011,242888280059988.12,1.0708230483120313e-14,20.063661991325926,0.9999973532807439
baseline,reference,3.71,0.01,0.015499244840088744,matter_phase,2.2052432508336272e-07,0.0036566971368295863,0.9963430823388454,365830106908.54987,225710047.85251173,365830037279.19257,242888280059988.12,1.443794453822283,0.0,0.9999697542388115
baseline,reference,3.72,0.01,0.015490937752707844,gauge_continuation_Xi,0.9999513747581764,4.86247786418416e-05,4.6318179187954275e-10,258623758252616.7,258615084842074.16,2118071017397.6013,258632645603961.03,2258.428205481699,0.0,0.9999812291823513
baseline,reference,3.72,0.01,0.015490937752707844,matter_radial,4.7601762781730236e-05,0.9785339330049728,0.021418465232245366,608006649996.6659,4948550800.711106,607986511598.0298,258632645603961.03,6.182838597680758e-15,18.840707134778814,0.9999978991113426
baseline,reference,3.72,0.01,0.015490937752707844,matter_phase,2.031001578373446e-07,0.0045595881549880595,0.9954402087448541,389543737425.16614,233851528.077104,389543667232.09576,258632645603961.03,1.3929731288493166,0.0,0.9999750639989068
baseline,reference,3.73,0.01,0.015482412445604297,gauge_continuation_Xi,0.9999631062846117,3.689336412296704e-05,3.512654177850347e-10,275382124520508.66,275374892230033.66,1995804280553.8704,275391587756644.16,2400.007036787281,0.0,0.9999892204229807
baseline,reference,3.73,0.01,0.015482412445604297,matter_radial,3.59597505987837e-05,0.9742465952271567,0.02571744502224458,647404415317.227,4664049598.8823395,647387614658.776,275391587756644.16,9.075381767459703e-15,17.854786548996074,0.999998245673836
baseline,reference,3.73,0.01,0.015482412445604297,matter_phase,1.8690788162604574e-07,0.005485285996508459,0.99451452709561,414785488891.62665,241903636.2698994,414785418352.3047,275391587756644.16,1.340359888767034,0.0,0.9999794429653532
baseline,reference,3.74,0.01,0.015473678872008663,gauge_continuation_Xi,0.9999711812043959,2.881852096239424e-05,2.7464173466147827e-10,293223461365856.9,293217265122859.25,1906234310094.9849,293233537702003.06,2531.722553055402,0.0,0.9999933845530794
baseline,reference,3.74,0.01,0.015473678872008663,matter_radial,2.7965127353712185e-05,0.9699186766678464,0.030053358204799915,689348169905.3367,4455632059.200451,689333770168.5519,293233537702003.06,2.0229140782554315e-14,17.039191520489982,0.999998494143651
baseline,reference,3.74,0.01,0.015473678872008663,matter_phase,1.718755688170458e-07,0.006416729284600772,0.9935830988398303,441658430041.17786,249903775.9990208,441658359339.5927,293233537702003.06,1.2859856195411588,0.0,0.9999829917046892
baseline,reference,3.75,0.01,0.01546474698466769,gauge_continuation_Xi,0.9999769632741347,2.3036505792898803e-05,2.200723681041228e-10,312220652014150.5,312215229721135.4,1840074541951.031,312231381170087.94,2655.018819922533,0.0,0.9999957235494648
baseline,reference,3.75,0.01,0.01546474698466769,matter_radial,2.225520688583837e-05,0.9655954075940668,0.03438233719904743,734009257206.2748,4301707916.559905,733996651881.6744,312231381170087.94,8.585903417394432e-16,16.350660456977174,0.9999986860785722
baseline,reference,3.75,0.01,0.01546474698466769,matter_phase,1.5793319185500805e-07,0.00733931214010866,0.9926605299266995,470272338893.6135,257891459.17885658,470272268181.38544,312231381170087.94,1.229849983176601,0.0,0.9999858132485009
baseline,reference,3.7600000000000002,0.01,0.015455626729546012,gauge_continuation_Xi,0.9999812370755031,1.876274453738859e-05,1.79959425373315e-10,332451307448163.2,332446481327929.94,1791333768872.303,332462731810697.0,2770.9985274988835,0.0,0.999997117506481
baseline,reference,3.7600000000000002,0.01,0.015455626729546012,matter_radial,1.8046350192195842e-05,0.961310322637285,0.0386716310125227,781570135297.2047,4188349089.4575896,781558912763.712,332462731810697.0,1.3082371545333147e-15,15.759773667458195,0.9999988411743681
baseline,reference,3.7600000000000002,0.01,0.015455626729546012,matter_phase,1.4501201744006206e-07,0.008240643530772272,0.9917592114572104,500744114501.4382,265906690.82396802,500744043900.13586,332462731810697.0,1.1719179297043036,0.0,0.9999880083338528
baseline,reference,3.77,0.01,0.015446328039663046,gauge_continuation_Xi,0.9999844794512295,1.552039907356503e-05,1.4969697689470098e-10,353998219421850.8,353993864205919.3,1755977904820.9492,354010384222844.2,2880.524867939147,0.0,0.9999979891247329
baseline,reference,3.77,0.01,0.015446328039663046,matter_radial,1.486254156862164e-05,0.9570878835290196,0.042897253929411835,832225441891.6527,4106178102.4105024,832215311943.4586,354010384222844.2,3.9276178409019766e-15,15.245752860552528,0.9999989699949008
baseline,reference,3.77,0.01,0.015446328039663046,matter_phase,1.3304560979471953e-07,0.009110315009877062,0.9908895519445131,533198459287.5144,273989394.34672827,533198388891.40594,354010384222844.2,1.1121138056992927,0.0,0.9999896722550721
baseline,reference,3.7800000000000002,0.01,0.015436860829085824,gauge_continuation_Xi,0.9999869934825836,1.3006391051004126e-05,1.2636537021167045e-10,376949537815533.1,376945562418712.5,1731193861078.5068,376962491316032.25,2984.2871261984815,0.0,0.9999985562304712
baseline,reference,3.7800000000000002,0.01,0.015436860829085824,matter_radial,1.2401424250852204e-05,0.9529454929907955,0.047042105584953677,886182411289.3346,4048656525.8646398,886173162795.4636,376962491316032.25,1.5728382591020264e-14,14.793462519955634,0.9999990788378224
baseline,reference,3.7800000000000002,0.01,0.015436860829085824,matter_phase,1.2197036540684898e-07,0.00993968203997215,0.9900601959896624,567768146180.6156,282178520.10109776,567768076059.8076,376962491316032.25,1.0503119828917027,0.0,0.9999908929398063
baseline,reference,3.79,0.01,0.01542723498708104,gauge_continuation_Xi,0.99998897912358,1.1020768376304973e-05,1.0804378272644137e-10,401399108928544.8,401395445356213.25,1714962366071.0557,401412902614532.75,3082.8451884852216,0.0,0.9999989377520249
baseline,reference,3.79,0.01,0.01542723498708104,matter_radial,1.0463678956835023e-05,0.9488950630120585,0.051094473308984596,943661669678.8788,4011091815.040385,943653144944.4657,401412902614532.75,1.2016782274335774e-14,14.39159054712511,0.9999991718042184
baseline,reference,3.79,0.01,0.01542723498708104,matter_phase,1.1172576882675122e-07,0.010721662146395366,0.9892782261278358,604594528157.8733,290511165.9304805,604594458361.722,401412902614532.75,0.9863221472571717,0.0,0.9999917499232164
baseline,reference,3.8000000000000003,0.01,0.01541746037242934,gauge_continuation_Xi,0.9999905725176554,9.427388916409214e-06,9.34281226550412e-11,427446963195757.94,427443559545886.25,1705798352191.582,427461651990664.8,3176.6611544820453,0.0,0.999999201838073
baseline,reference,3.8000000000000003,0.01,0.01541746037242934,matter_radial,8.913718894346414e-06,0.944944244027749,0.055046842253356605,1004898381725.8052,3990033770.788884,1004890460311.7943,427461651990664.8,1.824522453434998e-14,14.031496928368334,0.9999992517610823
baseline,reference,3.8000000000000003,0.01,0.01541746037242934,matter_phase,1.0225449361634688e-07,0.01145055166747649,0.9885493460780298,643828272852.1443,299021690.27197254,643828203412.8391,427461651990664.8,0.9198659257757497,0.0,0.9999923139575263
baseline,reference,3.81,0.01,0.015407546807904342,gauge_continuation_Xi,0.9999918689017888,8.13101660238648e-06,8.160877841907947e-11,455199924483967.56,455196740374979.44,1702586915057.1868,455215566982120.5,3266.122563148439,0.0,0.9999993891778979
baseline,reference,3.81,0.01,0.015407546807904342,matter_radial,7.65679598357566e-06,0.9410973911398294,0.058894952064187024,1070143682986.369,3982893206.61297,1070136271134.3518,455215566982120.5,1.244857481365431e-15,13.70645887155164,0.9999993208256812
baseline,reference,3.81,0.01,0.015407546807904342,matter_phase,9.350242777439156e-08,0.012121861781910674,0.9878780447156617,685630280285.1399,307740806.304436,685630211221.381,455215566982120.5,0.8505386130767757,0.0,0.9999926470526751
baseline,reference,3.8200000000000003,0.01,0.015397504074918607,gauge_continuation_Xi,0.9999929364767474,7.0634513163552755e-06,7.193625304711517e-11,484772290532724.4,484769294025014.6,1704476116823.1282,484788949256180.6,3351.5597444563177,0.0,0.9999995249418419
baseline,reference,3.8200000000000003,0.01,0.015397504074918607,matter_radial,6.6251395457370865e-06,0.9373563245349931,0.06263705032546125,1139666279577.116,3987692768.9970164,1139659303086.4644,484788949256180.6,7.266646719663907e-15,13.411160694257967,0.999999380627476
baseline,reference,3.8200000000000003,0.01,0.015397504074918607,matter_phase,8.541866850765777e-08,0.012732173722142985,0.9872677408591884,730172707759.5935,316694649.29336184,730172639080.2903,484788949256180.6,0.7777434981148579,0.0,0.999992802794018
baseline,reference,3.83,0.01,0.015387341908338393,gauge_continuation_Xi,0.9999938250917719,6.174844290815218e-06,6.393719194795013e-11,516286502524763.6,516283667992813.8,1710804821956.2068,516304244203150.9,3433.2586053980235,0.0,0.9999996251893395
baseline,reference,3.83,0.01,0.015387341908338393,matter_radial,5.769279201122696e-06,0.9337209280761183,0.06627330264468059,1213754022288.861,4002899187.7598104,1213747421591.693,516304244203150.9,1.0803463631533815e-14,13.141339986387324,0.9999994324594798
baseline,reference,3.83,0.01,0.015387341908338393,matter_phase,7.795551071525444e-08,0.013279012557445406,0.9867209094870439,777639978378.2389,325903813.34245783,777639910086.1608,516304244203150.9,0.7005715214794352,0.0,0.999992826824033
baseline,reference,3.84,0.01,0.015377069991468633,gauge_continuation_Xi,0.9999945718427836,5.428099956000315e-06,5.7260376470122435e-11,549873679457895.06,549870986084892.1,1721052757012.225,549892575326617.25,3511.4694448303703,0.0,0.999999700450532
baseline,reference,3.84,0.01,0.015377069991468633,matter_radial,5.0524530092226956e-06,0.9301896203377621,0.06980532720922865,1292715162858.211,4027307173.258631,1292708889534.0913,549892575326617.25,6.236930644671994e-16,12.893536514332151,0.9999994773712618
baseline,reference,3.84,0.01,0.015377069991468633,matter_phase,7.106843778970345e-08,0.013760738593529203,0.986239190338033,828229585924.3191,335382353.3177815,828229518019.6406,549892575326617.25,0.6175596695666209,0.0,0.9999927574072077
baseline,reference,3.85,0.01,0.015366697951209273,gauge_continuation_Xi,0.9999952047743462,4.795174012730942e-06,5.1641116888375e-11,585673837128076.8,585671267818338.4,1734804999420.2454,585693963234042.2,3586.4119128697857,0.0,0.9999997578006002
baseline,reference,3.85,0.01,0.015366697951209273,matter_radial,4.446910756777325e-06,0.9267597249670007,0.07323582812224254,1376878868781.6953,4059956821.788962,1376872883039.0132,585693963234042.2,1.7058863469248433e-14,12.664910422832191,0.9999995162293492
baseline,reference,3.85,0.01,0.015366697951209273,matter_phase,6.471611444190881e-08,0.01417645523891492,0.9858234800449706,882152424697.8198,345136745.1932855,882152357181.496,585693963234042.2,0.5261378368578632,0.0,0.9999926260219262
baseline,reference,3.86,0.01,0.015356235353383782,gauge_continuation_Xi,0.9999957453836691,4.254569453649753e-06,4.687726866328705e-11,623835537297263.9,623833077875064.1,1751725974753.1736,623856974792559.8,3658.275902414543,0.0,0.9999998020994069
baseline,reference,3.86,0.01,0.015356235353383782,matter_radial,3.931414257042584e-06,0.9234277615306468,0.07656830705509617,1466594398533.532,4100073074.7095737,1466588667353.84,623856974792559.8,1.4155610213965845e-14,12.45310824535529,0.9999995497584654
baseline,reference,3.86,0.01,0.015356235353383782,matter_phase,5.886037587434592e-08,0.014525932093016385,0.9854740090466078,939632261085.7948,355164792.35144526,939632193962.7083,623856974792559.8,0.4210746210419349,0.0,0.9999924579414871
baseline,reference,3.87,0.01,0.015345691698240268,gauge_continuation_Xi,0.9999962103488302,3.789608356999796e-06,4.2812784433651494e-11,664515299687338.0,664512938293982.6,1771541263875.0442,664538135102699.4,3727.217914010628,0.0,0.9999998367532825
baseline,reference,3.87,0.01,0.015345691698240268,matter_radial,3.489512620758753e-06,0.9201896735431302,0.079806836944249,1562229719203.8428,4147023347.7934694,1562224214945.1755,664538135102699.4,1.0102805492114656e-14,12.2561625674894,0.9999995785709098
baseline,reference,3.87,0.01,0.015345691698240268,matter_phase,5.346620503310654e-08,0.014809541986293823,0.9851904045475011,1000904847897.0922,365454697.78826314,1000904781178.8916,664538135102699.4,0.2880854587748454,0.0,0.9999922727796975
baseline,reference,3.88,0.01,0.015335076416130279,gauge_continuation_Xi,0.9999966127671787,3.387193495600591e-06,3.93257727082829e-11,707879614605515.1,707877341240288.9,1794026932092.0618,707903940192951.6,3793.365547652071,0.0,0.999999864175135
baseline,reference,3.88,0.01,0.015335076416130279,matter_radial,3.1083086210180276e-06,0.9170410068916665,0.0829558847997125,1664176238042.4104,4200292980.9316607,1664170937375.0835,707903940192951.6,5.732062426835513e-16,12.072415809781285,0.999999603187913
baseline,reference,3.88,0.01,0.015335076416130279,matter_phase,4.850135532398174e-08,0.015028210724943258,0.9849717407737014,1066220955814.7914,375984619.8467336,1066220889522.5104,707903940192951.6,4.1036356010299696e-16,0.07719653017056781,0.9999920849859335
baseline,reference,3.89,0.01,0.015324398863378061,gauge_continuation_Xi,0.9999969630988499,3.0368648314087786e-06,3.631868153190351e-11,754107937196153.4,754105743392517.6,1818990009814.3103,754133851374474.1,3856.8596553052485,0.0,0.9999998860526613
baseline,reference,3.89,0.01,0.015324398863378061,matter_radial,2.7775242416786494e-06,0.9139770491278355,0.08602017334792288,1772855841738.5447,4259440053.891093,1772850724893.9233,754133851374474.1,3.441420847385332e-15,11.900461580118051,0.999999624055461
baseline,reference,3.89,0.01,0.015324398863378061,matter_phase,4.3935189264442806e-08,0.015183378343397667,0.9848165777214131,1135850883391.9158,386720470.25206685,1135850817559.011,754133851374474.1,1.4730324081611459e-15,0.2990215681059498,0.9999919042811126
baseline,reference,3.9,0.01,0.015313668318296681,gauge_continuation_Xi,0.9999972697128666,2.7302534194331113e-06,3.371398563678957e-11,803392044828852.6,803389923373297.8,1846270980137.1387,803419652607108.9,3917.8154869885175,0.0,0.9999999036813539
